"timestamp","customer-transaction-count"
2022-01-04 16:30:00,236
2022-01-04 17:30:00,237
2022-01-04 18:30:00,257
2022-01-04 19:30:00,209
2022-01-04 20:30:00,173
2022-01-04 21:30:00,166
2022-01-04 22:30:00,6
2022-01-04 23:30:00,0
2022-01-05 00:30:00,0
2022-01-05 01:30:00,0
2022-01-05 02:30:00,0
2022-01-05 03:30:00,0
2022-01-05 04:30:00,0
2022-01-05 05:30:00,0
2022-01-05 06:30:00,32
2022-01-05 07:30:00,97
2022-01-05 08:30:00,193
2022-01-05 09:30:00,240
2022-01-05 10:30:00,289
2022-01-05 11:30:00,390
2022-01-05 12:30:00,351
2022-01-05 13:30:00,329
2022-01-05 14:30:00,279
2022-01-05 15:30:00,311
2022-01-05 16:30:00,355
2022-01-05 17:30:00,401
2022-01-05 18:30:00,373
2022-01-05 19:30:00,377
2022-01-05 20:30:00,310
2022-01-05 21:30:00,275
2022-01-05 22:30:00,20
